Content,Label
"Terremoto: nuovo bilancio,235 morti: Sono 235 le vittime del terremoto che ha colpito l'Abruzzo, stando a un nuo.. http://tinyurl.com/cf5dbh",neg
Terremoto: morto per infarto a Roma http://tinyurl.com/cs6pr7,neg
"Terremoto: nuovo bilancio,235 morti http://tinyurl.com/cpz864",neg
Terremoto:sale a 283 numero morti http://tinyurl.com/c3s9zj,neg
Terremoto: Ultima Scossa Fa Crollare Abitazione Via Roma http://tinyurl.com/c2w3mz,neg
"Fiat: Domato Incendio In Filiale Vendita Palermo, Un Ferito Lieve http://www.cronaca24.org/Cronaca/fiat-domato-incendio-in-filiale-vendi ...",neg
"Terremoto: Crolli e Lesioni Dopo Scossa Delle 11,26 http://www.cronaca24.org/Cronaca/terremoto-crolli-e-lesioni-dopo-scossa-delle-1126/",pos
"Terremoto: Berlusconi, Totale e' 207 Vittime e 15 Dispersi http://www.cronaca24.org/Politica/terremoto-berlusconi-totale-e-207-vittime-e ...",neg
"Terremoto: Berlusconi, Oltre Mille Feriti, 100 In Condizioni Difficili http://www.cronaca24.org/Politica/terremoto-berlusconi-oltre-mill ...",neg
"Terremoto in Abruzzo: oltre 150 morti, 70.000 sfollati http://www.cronaca24.org/Societa-costume/terremoto-in-abruzzo-oltre-150-morti-70- ...",neg
Terremoto: circa 150 morti http://www.cronaca24.org/Sport/terremoto-circa-150-morti/,neg
"Terremoto - 245 morti, sedici non sono stati riconosciuti http://tinyurl.com/cykg3l",neg
Terremoto Abruzzo - trovate morte due studentesse http://www.cronaca24.org/Cronaca/terremoto-abruzzo---trovate-morte-due-studentesse/,neg
"Terremoto Abruzzo - Rettore Universita', I 4 studenti sono morti http://www.cronaca24.org/Cronaca/terremoto-abruzzo---rettore-universita ...",neg
Terremoto: morti saliti a 250 http://tinyurl.com/cue6sf,neg
"Russia - terremoto settimo grado nelle isole Curili, nessun danno http://www.cronaca24.org/Esteri/russia---terremoto-settimo-grado-nelle ...",neg
Terremoto: Studente Greco Estratto Morto Da Macerie a l'Aquila http://www.cronaca24.org/Cronaca/terremoto-studente-greco-estratto-morto- ...,neg
Terremoto/Il Punto: Oltre 100 Estratti Vivi. 197 Morti http://www.cronaca24.org/Cronaca/terremotoil-punto-oltre-100-estratti-vivi--197-m ...,pos
Terremoto: 179 morti e 34 dispersi http://www.cronaca24.org/Cronaca/terremoto-179-morti-e-34-dispersi/,neg
"Terremoto Abruzzo - sale il bilancio, 179 morti e 34 dispersi http://www.cronaca24.org/Cronaca/terremoto-abruzzo---sale-il-bilancio-179- ...",neg
"Terremoto/Il Punto: Sale a 278 La Conta Dei Morti, 40 Dispersi http://tinyurl.com/cl8zzc",neg
"Terremoto: Codici, Dopo Segnalazione Inail Rintracciato Avvocato Disperso http://tinyurl.com/cg2omt",pos
"Terremoto - sindaco L'Aquila, Chiuso il centro storico per pericolo crolli http://tinyurl.com/d45chm",pos
"Terremoto:Vito, 250 Vittime (17 Da Identificare),11 Dispersi,1179 Feriti http://tinyurl.com/cejae4",neg
"Terremoto: Vito, 250 Vittime, 11 Dispersi, 1.179 Feriti http://tinyurl.com/chf4pw",neg
"Terremoto: Salito a 250 Numero Morti, 11 Non Riconosciuti http://tinyurl.com/dknes7",neg
"Usa: California, Folle Apre Il Fuoco In Un Centro Cristiano. 1 Morto http://tinyurl.com/dace6z",neg
"Terremoto: Protezione Civile, Sale a 250 Il Bilancio Dei Morti http://tinyurl.com/csgsps",neg
Terremoto - 10.000 sfollati trasferiti in alberghi costa abruzzese: Sono gia' 10.000 gli sfollati che nelle ulti.. http://tinyurl.com/ccb2aq,neg
"Terremoto: Chiodi, Danni Ingentissimi Ma Presto Per Fare Valutazione http://tinyurl.com/deh9os",neg
Terremoto - dispersi ancora tra i 20 e i 30 http://tinyurl.com/cugkah,neg
Terremoto: 179 Morti e e 34 Dispersi Nell'Aquilano http://tinyurl.com/cpaqfh,neg
"Terremoto: 179 Morti e e 34 Dispersi Nell'Aquilano: ASCA - L'Aquila, 7 apr - E' salito a 179 il numero dei morti.. http://tinyurl.com/cystjg",neg
Terremoto: 179 Morti e e 34 Dispersi Nell'Aquilano http://www.cronaca24.org/Cronaca/terremoto-179-morti-e-e-34-dispersi-nellaquilano/,neg
"Terremoti - L'Aquila, 4 bambini morti: Quattro bambini coinvolti nel crollo della loro casa a L'Aquila sono mort.. http://tinyurl.com/cejp29",neg
"Lecce - incidente stradale, muore 16enne, gravissimo 17enne: Un ragazzo di 16 anni e' morto mentre un altro di 1.. http://tinyurl.com/c7cjcb",neg
"Terremoto: Crolli e Lesioni Dopo Scossa Delle 11,26 http://tinyurl.com/d8mh58",neg
Terremoto: danni abbazia S.Clemente http://tinyurl.com/c2qtqq,neg
"Terremoto - estratto dalle macerie il corpo di una donna, 291 i morti http://tinyurl.com/dzcwrj",neg
"Terremoto - inchiesta Procura, al via le perizie su edifici crollati http://tinyurl.com/cdcbx9",neg
"Terremoto/Il Punto: 289 Morti, Alle 13.51 Nuova Scossa Magnitudo 3.1 http://tinyurl.com/c3d2de",neg
"Terremoto: Predicatore Papa, Perche' Sono Crollati Palazzi Nuovi? http://tinyurl.com/cbtlpn",neg
Terremoto: Con Recupero Corpo a Via Xx Settembre Bilancio Sale a 290 Morti http://tinyurl.com/d2jyxm,neg
Messico Un turista italiano e morto in un incidente stradale http://tinyurl.com/csawgn,neg
Messico Un turista italiano e morto in un incidente stradale: Le forze di sicurezza messicane hanno fatto sapere.. http://tinyurl.com/chm89l,neg
Terremoto: Con Recupero Corpo a Via Xx Settembre Bilancio Sale a 290 Morti: Con il recupero di un corpo dalle ma.. http://tinyurl.com/d7fjjg,neg
Terremoto: Con Recupero Corpo a Via Xx Settembre Bilancio Sale a 290 Morti http://tinyurl.com/d2jyxm,neg
"India: Incendio In Fabbrica Fuochi d'Artificio, 21 Morti: E' strage in una fabbrica di fuochi d'artificio nel'In.. http://tinyurl.com/dkl3lb",neg
"India: Incendio In Fabbrica Fuochi d'Artificio, 21 Morti http://tinyurl.com/c9az9v",neg
"India: Incendio In Fabbrica Fuochi d'Artificio, 21 Morti http://tinyurl.com/c9az9v",neg
"Messico - incidente stradale, morto turista italiano http://tinyurl.com/de7lp9",neg
"Olanda - folle apre il fuoco un bar di Rotterdam, un morto http://tinyurl.com/ctyds6",neg
"Terremoto: Procuratore l'Aquila, Ora La Verita Sui Crolli http://tinyurl.com/cfpolo",neg
Messico Un turista italiano e morto in un incidente stradale http://tinyurl.com/csawgn,neg
"Terremoto Abruzzo - carabinieri, 20 vittime: E' salito a 20 il bilancio delle vittime del terremoto che ha colpi.. http://tinyurl.com/dlljmh",neg
"Terremoto: Uil, Raccolta Fondi Con Cgil e Cisl Ricostruzione l'Aquila: ASCA - Roma, 6 apr - ''La Uil, insieme a .. http://tinyurl.com/c8krb3",pos
Scossa sismica nella provincia dell'Aquila: Una scossa di terremoto e stata avvertite in serata dalla popolazion.. http://tinyurl.com/dhe8sy,pos
Terremoto - scossa anche all'Aquila http://www.cronaca24.org/Cronaca/terremoto---scossa-anche-allaquila/,pos
Forte scossa sismica avvertita a Roma: Una forte scossa di terremoto e stata avvertita dalla popolazione di Roma.. http://tinyurl.com/d889ml,pos
Emilia Romagna - forte scossa di terremoto http://www.cronaca24.org/Cronaca/emilia-romagna---forte-scossa-di-terremoto/,pos
Scosse sismiche avvertite a Firenze e nel Mugello: Due scosse di terremoto sono state avvertite anche nella prov.. http://tinyurl.com/cjlgjq,pos
"Terremoto: Vigili Fuoco, All'Aquila 50% Delle Case Non Agibili: ASCA - Roma, 6 apr - Il 50% delle case della cit.. http://tinyurl.com/cs2omp",neg
"Terremoto Abruzzo - Bertolaso, Berlusconi firmera' decreto per stato di emergenza: Il Presidente del Consiglio, .. http://tinyurl.com/cbnqfq",pos
"Emilia Romagna - terremoto, scossa magnitudo 4.0: Sarebbe stata di magnitudo 4.0 con epicentro a Forli' la scoss.. http://tinyurl.com/d3ekkb",pos
"Terremoto: l'Esercito Interviene In Abruzzo: Roma, 6 apr. Adnkronos - L'Esercito, fin dall'inizio dell'emergenza.. http://tinyurl.com/d4g5ud",pos
"Terremoto: Protezione Civile, Convocata Commissione Grandi Rischi: Roma, 6 apr. Adnkronos - E' stata convocata p.. http://tinyurl.com/carphm",pos
"Milano, nessun incidente per convegno blindato http://www.cronaca24.org/Cronaca/milano-nessun-incidente-per-convegno-blindato/",neg
"Violento terremoto in Abruzzo: Un terremoto ha colpito l'Abruzzo e il centro Italia alle 3,30. La scossa ha avut.. http://tinyurl.com/c278os",pos
"retweet di @paperoga159 terremoto sostegno,volontariato,donazioni http://www.cri.it/ http://ff.im/1WZIh",pos
"@coenesthesia na also, dann mal viel Spass damit ;)",neg
poca voglia di parlare d'altro che non sia il terremoto. E sul terremoto non c'è neanche molto da dire...,neg
"@micheleficara Non è una scusa, ma cmq è cominciata la campagna ieri sera a mezzanotte, subito prima della prima scossa. Ora comunque an ...",neg
#terremoto danni all'arte http://www.soloparolesparse.com/2009/04/terremoto-in-abruzzo-aggiornamento-sui-danni-al-patrimonio-artistico/,neg
nessun dubbio questo sia il miglior canale per tastare il polso a livello moondiale riguardo al #terremoto #earthquake,neg
"è ormai sicuro. Dopo aver visto le foto, le vittime del terremoto saranno almeno 200... altro che 50!",neg
Terremoto: due vie per seguire gli aggiornamenti in direttahttp://oknotizie.virgilio.it/go.php?us=283412e111a98a32,pos
Terremoto del 6 aprile in abruzzo http://ff.im/-1WStU,pos
Il terremoto annunciato - http://lucarinaldi.blogspot.com/2009/04/violento-sisma-allaquila-150-morti-e-le.html (via @addthis),neg
c'è qualcuno nella rete che sta raccogliendo fondi per il terremoto ?,pos
Terremoto? Stavo guardando il Milan ed ero già abbastanza scosso di mio. Sentito niente.,neg
@HTmarc Dann ruf Pizzaservice an?,neg
@iForia na dann mal guten Appetit... :o),neg
Terremoto: «l'allarmismo» di Giuliani http://ff.im/1WIn6,neg
tragedia abruzzo oltre i 260 morti e c'e ancora terremoto!povera italia,neg
"terremoto: bertolaso, i morti sono piu’ di 70 http://ff.im/-1X1VQ",neg
"terremoto: rettore, morti i 4 studenti sotto le macerie http://ff.im/-1Yp6k",neg
"india: incendio in fabbrica fuochi d’artificio, 21 morti http://ff.im/-22ULn",neg
"Terremoto in Abruzzo - Tutti i Video e le Notizie in Tempo Reale - Aggiornamento Delle Ore 19,00 http://ff.im/-1Xihx",pos
"Forte scossa di terremoto a l’Aquila, Roma e in tutto l’Abruzzo http://ff.im/-1WF3w",pos
"terremoto: napolitano, solidarieta’ e vicinanza abruzzo http://ff.im/-1WNDx",pos
christina macdougal croll,neg
RT @immaginoteca informazioni dispersi http://meipi.org/terremoto.categories.php #earthquake #terremoto,neg
Le vittime di terremoto ed il loro familis sono nelle mie preghiere. (to my Italian Family and friends condolences to earthquake victims.,neg
"#pman www.unimedia.md e mort, incercati http://unimedia.info/",neg
Scossa di terremoto avvertita a Roma alle 3 e 33 della notte,pos
"La gaita, per Georgie Dann... :-( http://open.spotify.com/track/6DTGI7F2kwIDsSmtkRAlIs",neg
"Fortissima scossa di terremoto nella notte, con epicentro vicino ad Arischia.  Crolli e seri danni all'Aquila e provincia.",neg
solidarietà agli abruzzesi colpiti dal terremoto,pos
solidarietà alle popolazioni colpite dal terremoto in abruzzo,pos
Terremoto in Abruzzo: Solidarietà http://www.ischiablog.it/index.php/attualita-e-notizie/siamo-tutti-abruzzesi/,pos
@SisterOfHeresy Ciao Elisabetta! Stai bene vero? quindi si stanno avvertendo nel centro-nord queste scosse di terremoto...speriamo bene!,pos
Il Terremoto Ricostruito in Realtà Virtuale http://tinyurl.com/d2c3ul,neg
Un pensiero a tutte le famiglie che hanno perso i loro cari in questo terribile terremoto!!! Tutti noi vi siamo vicini con le ns preghiere!,neg
è vicino alla gente d'Abruzzo colpita dal terremoto,pos
"@SisterOfHeresy infatti! siamo vicine, la cosa può tornare utile, magari troverai qualke glyphics lasciato da me in giro. sentita la scossa?",neg
"Terremoto in Abruzzo: 6 aprile 2009 - 09:30Terremoto in AbruzzoForte scossa di terremoto, decine di morti e disp.. http://tinyurl.com/cd6ye3",neg
Terremoto Abruzzo - visto dall'alto: 6 aprile 2009 - 17:48Terremoto Abruzzo - visto dall'altoImmagini ufficiali .. http://tinyurl.com/cgccl8,pos
Sisma colpisce l'Abruzzo: 6 aprile 2009 - 11:52Sisma colpisce l'AbruzzoUn forte terremoto colpisce l'Abruzzo: vi.. http://tinyurl.com/cz5g6o,pos
sto leggendo le notizie sul terremoto in abruzzo.. una tragedia.,pos
è vicina alle vittime del terremoto in Abruzzo...,pos
solidarietà ai parenti delle vittime del terremoto...,pos
"Maddai?!! - Terremoto in Abruzzo: diversi morti, crolli e centinaia di feriti. Paura a Roma - Corrier.. http://tinyurl.com/czksob",neg
Maddai?!! - Terremoto: Era stato previsto e nessuno lo aveva ascoltato? non ci credo!: Terremoto: Era.. http://tinyurl.com/d6dzdz,neg
Maddai?!! - RaiNews24 in diretta: aggiornamenti sul Terremoto: RaiNews24 in diretta: aggiornamenti su.. http://tinyurl.com/cyrgxp,neg
New post: In Giappone il terremoto non fa paura. Neppure da morti. - http://ping.fm/eXNfv,neg
New post: In Giappone il terremoto non fa paura. Neppure ai morti - http://ping.fm/ZdGrx http://tumblr.com/x0h1k2vld,neg
New post: In Giappone il terremoto non fa paura. Neppure ai morti - http://ping.fm/ZdGrx,neg
"Terremoto in Abruzzo, tragedia annunciata o catastrofe imprevedibile? - http://ping.fm/5DhME",pos
Terremoto Abruzzo. Le associazioni di volontariato o i singoli volontari interessati a mettersi a disposizione per l’emergenza terremoto ...,pos
Daniele è in piedi dopo il terremoto.,pos
Manuel ce l'ha a morte con chi aderisce ai gruppi sul terremoto su facebook: coglioni!,neg
@sGianella na dann lass uns mal chatten am abend! Lg an fiorella. Ciao ch ch ch ciao ciao,neg
"@sGianella aha aha, na dann viel spass",neg
scossa di terremoto avvertita a Napoli con epicentro L'Aquila,pos
"fb Vanessa Fabbri mamma mia cosa è stato questa notte... terremoto pazzesco alle 4 del mattino a Roma, più inc.. http://tinyurl.com/cx4xq7",pos
"Giuliano finisce il Vinitaly, traffico in tilt!",neg
Sociale: Il terremoto della Malapolitica ci ha distrutto: occorre rifare le fondamenta morali e materiali della .. http://tinyurl.com/cy7o5x,neg
PeaceLink Abruzzo: S.O.S. Terremoto: primi appelli in solidarietà alle popolazioni colpite http://tinyurl.com/ceo8ym,pos
forte scossa di terremoto in abruzzo..fino ad ora il bilancio è di 20 morti.,neg
PRO TERREMOTO ABRUZZO E' possibile effettuare donazioni on line attr. il sito web della Croce Rossa Italiana: www.cri.it/donazioni.html,pos
Mafalda si sveglia e apprende che c'è stato il terremoto.,pos
"@garrincha84 io sono di centocelle: nesuna crepa, ma la scuola dv lavora mia madre è stata chiusa per sicurezza...faranno controlli...",neg
@lila_hi na dann viel spass :-),neg
#terremoto Scommetto che nessuno andrà in galera.. http://tinyurl.com/d4tqan ... intanto la gente scava e noi paghiamo 9 ospedali crollati,neg
Mi sono commosso per le immagini del terremoto. Sto finalmente imparando l'empatia o mi sto infrocendo? Povera gente puttana merda,pos
giokavo calcetto nn ho avvertito la scossa...nn so se è vero ma mi sa k a centocelle si è aperta na crepa..stiamo messi bene a roma ..s.p.,pos
"Terremoto in Abruzzo, 250 morti. Continuano le scosse. Venerdì alle 11 i funerali di Stato. Aggiornamenti su www.sciclipress.com",neg
"Ultime dall'ABRUZZO: sale a 179 il numero dei morti accertati, 17.000 gli sfollati e 100 persone recuperate vive dalle macerie del terremoto",neg
"Terremoto in Abruzzo...senza parole, impotente e con il cuore pesante...",pos
"speriamo bene per davide, maledetto terremoto, povera abruzzo!",pos
non capisco se han fatto più clamore i vicini a bussare alla porta o il terremoto stesso,neg
"Vicini al dolore Abruzzese: Terremoto in Abruzzo: 20 morti accertati, migliaia di sfollati e centinaia di feriti.. http://tinyurl.com/dgjdd7",neg
Cosa diceva il decreto dopo il terremoto in Molise: Il terremoto avvenuto a L'Aquila ha fatto crollare anche la .. http://tinyurl.com/c4oaqt,pos
"Terremoto: costruzioni antisismiche? Crollate: Il nuovo Ospedale, la Prefettura, la Casa dello Studente, sono s.. http://tinyurl.com/dnjn7k",neg
Nuova scossa all’alba. I morti sono 250: Ancora una notte di freddo e angoscia in Abruzzo. Si continua a cercar.. http://tinyurl.com/dxugc2,neg
"Terremoto: quanti clandestini tra i dispersi?: E' un problema che fino ad oggi, per quanto ci risulta, non è mai.. http://tinyurl.com/dkpopu",neg
Terremoto: costruzioni antisismiche? Crollate: Terremoto: costruzioni antisismiche? Crollate: Il nuovo Ospedale.. http://tinyurl.com/dfpxvl,neg
"Ed. Starordinaria:: Rassegna stampa :: Terremoto in Abruzzo: decine di morti, paesi distrutti: Terremoto in Abr.. http://tinyurl.com/de7ev2",neg
"Terremoto, i precedenti: Furono circa 30 mila i morti causati, nel 1915, dal terremoto che colpì la zona della M.. http://tinyurl.com/dxxjx9",neg
Terremoto: costruzioni antisismiche? Crollate: Terremoto: costruzioni antisismiche? Crollate: Il nuovo Ospedale.. http://tinyurl.com/dfpxvl,neg
Costruite utilizzando la sabbia di mare: la speculazione non il terremoto ha fatto crollare le case...: Nel gio.. http://tinyurl.com/dj7qow,neg
Terremoto in Abruzzo Epicentro all'Aquila Italia 4 Aprile 2009: Violento terremoto in Abruzzo Epicentro all'Aqu.. http://tinyurl.com/cpowxk,pos
TERREMOTO A L' AQUILA: Alle ore 3.32 di questa notte la provincia de l'Aquila e tutta l'Italia centrale &egrave;.. http://tinyurl.com/dyzcen,pos
"Svezia, la nuova legge antipirateria fa calare di un terzo il traffico in rete: Entra in vigore la nuova legge a.. http://tinyurl.com/c34t3u",neg
"Terremoto in Abruzzo, si mobilitano Inter e Milan  http://bit.ly/540q #calcio #notizie",pos
"Terremoto, morto ex giocatore giovanili della Fiorentina  http://bit.ly/UXUmp #calcio #notizie",neg
Terremoto ultima ora http://it.notizie.yahoo.com/10/20090406/video/vts-edizione-di-lunedi-ore-1500-c20bbc0.html,pos
"apprende le ultime del terremoto e pensa che la morte, oggi, s'è presa un pò troppo...",neg
vorrebbe aiutare tante persone soggette alla scossa sismica di ieri notte!,pos
Itália: terremoto mata 50 http://extra.globo.com/mundo/plantao/2009/04/06/sobe-para-50-numero-de-mortos-em-terremoto-na-italia-755150737.asp,neg
terremoto,pos
"Terremoto in Abruzzo. Anna, blogger de L'Aquila, parla coi medici: ""Oltre 1.000 morti"" - Blogosfere http://ff.im/-21kge",neg
..Buongiorno a tutti..stamattina il mio pensiero va a tutte le vittime del terremoto in abbruzzo..,pos
#italia #l'aquila quasi cento morti e 75K sfollati dopo il terremoto :-( http://tinyurl.com/d9pef5,neg
che paura il terremoto!!!scandalosi i soccorsi...,pos
"Terremoto in Abruzzo, si mobilitano Inter e Milan  http://bit.ly/r1e6j #calcio #notizie",pos
@phreakadelle Na dann viel Spa&#223; - Gr&#252;&#223; mir den #Cresta-Run...,neg
"crollo edifici, almeno un morto all' #Aquila #terremoto #earthquake, diretta aggiornamenti su Rai News 24 (Italia) http://bit.ly/kJXhe",neg
purtroppo devo segnalare crollo edifici a l' #Aquila e persone sotto le macerie http://bit.ly/AquilaTerremoto dopo #terremoto #earthquake,neg
"sembra nessun danno a persone o abitazioni dopo la #scossa di #terremoto #earthquake avvertita a #Roma con epicentro l' #Aquila, solo #paura",pos
"Paura a #L'Aquila, la #scossa di #terremoto delle 3:30 ha causato danni agli edifici e panico fra i cittadini http://bit.ly/TerremotoAquila",neg
